start;end;duration;jobs;njobs;days;ndays
258106050308;258106052673;2365;2,9;2;1;1
258106052673;258106053035;362;2,9;2;1;1
258106053035;258106055760;2725;2,9;2;1;1
258106055760;258106056610;850;2,9;2;1;1
258106056610;258106057406;796;2,9;2;1;1
258106057718;258106058170;452;2,9;2;1;1
258106058170;258106058226;56;2,9;2;1;1
258106058226;258106061265;3039;2,9;2;1;1
258106061265;258106061353;88;2,9;2;1;1
258106061353;258106062159;806;2,9;2;1;1
258106062159;258106062461;302;2,9;2;1;1
258106062461;258106063072;611;2,9;2;1;1
258106063072;258106063155;83;2,9;2;1;1
258106067503;258106068658;1155;2,9;2;1;1
258106071134;258106071157;23;2,9;2;1;1
258106071157;258106071223;66;2,9;2;1;1
258106071223;258106071309;86;2,9;2;1;1
258106071309;258106071370;61;2,9;2;1;1
258106071370;258106071714;344;2,9;2;1;1
258106112909;258106115175;2266;2,9;2;1;1
258106115175;258106115483;308;2,9;2;1;1
258106115483;258106115633;150;2,9;2;1;1
258106115633;258106118167;2534;2,9;2;1;1
258106118167;258106118241;74;2,9;2;1;1
258106118241;258106118538;297;2,9;2;1;1
258106118538;258106118566;28;2,9;2;1;1
258106118566;258106118897;331;2,9;2;1;1
258106118897;258106118976;79;2,9;2;1;1
258106118976;258106118986;10;2,9;2;1;1
258106118986;258106120869;1883;2,9;2;1;1
258106120869;258106121235;366;2,9;2;1;1
258106121235;258106122044;809;2,9;2;1;1
258106122044;258106122150;106;2,9;2;1;1
258106122150;258106122158;8;2,9;2;1;1
258106122158;258106122193;35;2,9;2;1;1
258106122193;258106122556;363;2,9;2;1;1
258106122556;258106127705;5149;2,9;2;1;1
258106127705;258106142497;14792;2,9;2;1;1
258106142497;258106144476;1979;2,9;2;1;1
258106144476;258106145010;534;2,9;2;1;1
258106145010;258106146021;1011;2,9;2;1;1
258106146021;258106146557;536;2,9;2;1;1
258106147114;258106147336;222;2,9;2;1;1
258106147336;258106147371;35;2,9;2;1;1
258106147371;258106147401;30;2,9;2;1;1
258106147401;258106147467;66;2,9;2;1;1
258106147467;258106148386;919;2,9;2;1;1
258106148386;258106149016;630;2,9;2;1;1
258106149016;258106149058;42;2,9;2;1;1
258106149058;258106149164;106;2,9;2;1;1
258106149164;258106149741;577;2,9;2;1;1
258106149741;258106150791;1050;2,9;2;1;1
258106150791;258106154154;3363;2,9;2;1;1
258106299501;258106302929;3428;2,9;2;1;1
258106302929;258106303141;212;2,9;2;1;1
258106303141;258106303372;231;2,9;2;1;1
258106303372;258106303408;36;2,9;2;1;1
258106303723;258106303739;16;2,9;2;1;1
258106303739;258106303742;3;2,9;2;1;1
258106303742;258106311376;7634;2,9;2;1;1
258106311376;258106311486;110;2,9;2;1;1
258106311486;258106316903;5417;2,9;2;1;1
258106316903;258106324433;7530;2,9;2;1;1
258106324433;258106329591;5158;2,9;2;1;1
258106329591;258106330415;824;2,9;2;1;1
258106330415;258106332951;2536;2,9;2;1;1
258106332951;258106335343;2392;2,9;2;1;1
258106335343;258106336305;962;2,9;2;1;1
258106336305;258106342456;6151;2,9;2;1;1
258106342456;258106342767;311;2,9;2;1;1
258106342767;258106342903;136;2,9;2;1;1
258106342903;258106343418;515;2,9;2;1;1
258106343418;258106345434;2016;2,9;2;1;1
258106345434;258106345965;531;2,9;2;1;1
258106345965;258106351161;5196;2,9;2;1;1
258106351161;258106351655;494;2,9;2;1;1
258106351655;258106352511;856;2,9;2;1;1
258106352511;258106352750;239;2,9;2;1;1
258106352750;258106353609;859;2,9;2;1;1
258106355700;258106356332;632;2,9;2;1;1
258106426257;258106426932;675;2,9;2;1;1
258106426932;258106427673;741;2,9;2;1;1
258106427673;258106427683;10;2,9;2;1;1
258106427683;258106431097;3414;2,9;2;1;1
258106431541;258106431571;30;2,9;2;1;1
258106431571;258106431602;31;2,9;2;1;1
258106431602;258106432158;556;2,9;2;1;1
258106432158;258106436750;4592;2,9;2;1;1
258106436750;258106440311;3561;2,9;2;1;1
258106440311;258106443630;3319;2,9;2;1;1
258106443630;258106444518;888;2,9;2;1;1
258106444518;258106457589;13071;2,9;2;1;1
258106457589;258106459172;1583;2,9;2;1;1
258106459172;258106460213;1041;2,9;2;1;1
258106460213;258106467562;7349;2,9;2;1;1
258106467562;258106470330;2768;2,9;2;1;1
258106470330;258106470981;651;2,9;2;1;1
258106470981;258106471666;685;2,9;2;1;1
258106471666;258106473614;1948;2,9;2;1;1
258106473614;258106474153;539;2,9;2;1;1
258106474153;258106474970;817;2,9;2;1;1
258106474970;258106477175;2205;2,9;2;1;1
258106477175;258106477651;476;2,9;2;1;1
258106510721;258106522454;11733;2,9;2;1;1
258106522454;258106523404;950;2,9;2;1;1
258106523404;258106523447;43;2,9;2;1;1
258106523447;258106525344;1897;2,9;2;1;1
258106525344;258106525395;51;2,9;2;1;1
258106525395;258106525407;12;2,9;2;1;1
258106525407;258106525428;21;2,9;2;1;1
258106525428;258106525463;35;2,9;2;1;1
258106525463;258106525723;260;2,9;2;1;1
258106525723;258106525740;17;2,9;2;1;1
258106525740;258106525809;69;2,9;2;1;1
258106525809;258106525927;118;2,9;2;1;1
258106525927;258106526203;276;2,9;2;1;1
258106526203;258106529079;2876;2,9;2;1;1
258106529238;258106529360;122;2,9;2;1;1
258106529360;258106529394;34;2,9;2;1;1
258106529394;258106529638;244;2,9;2;1;1
258106529638;258106529813;175;2,9;2;1;1
258106529813;258106529963;150;2,9;2;1;1
258106529963;258106530175;212;2,9;2;1;1
258106530175;258106531262;1087;2,9;2;1;1
258106531262;258106536396;5134;2,9;2;1;1
258106601064;258106603524;2460;2,9;2;1;1
258106603524;258106611623;8099;2,9;2;1;1
258106611623;258106611828;205;2,9;2;1;1
258106611828;258106611831;3;2,9;2;1;1
258106611831;258106611855;24;2,9;2;1;1
258106611855;258106611909;54;2,9;2;1;1
258106611909;258106611972;63;2,9;2;1;1
258106611972;258106612507;535;2,9;2;1;1
258106612507;258106612536;29;2,9;2;1;1
258106612536;258106613009;473;2,9;2;1;1
258106613009;258106613044;35;2,9;2;1;1
258106613044;258106613077;33;2,9;2;1;1
258106613077;258106613309;232;2,9;2;1;1
258106613309;258106613487;178;2,9;2;1;1
