start;end;duration;jobs;njobs;days;ndays
258116030321;258116030929;608;2,9;2;1;1
258116030929;258116031599;670;2,9;2;1;1
258116031599;258116032841;1242;2,9;2;1;1
258116032841;258116035113;2272;2,9;2;1;1
258116035113;258116043664;8551;2,9;2;1;1
258116043664;258116044250;586;2,9;2;1;1
258116097979;258116100347;2368;2,9;2;1;1
258116100347;258116111635;11288;2,9;2;1;1
258116111635;258116112016;381;2,9;2;1;1
258116112016;258116114017;2001;2,9;2;1;1
258116114017;258116118257;4240;2,9;2;1;1
258116118257;258116119651;1394;2,9;2;1;1
258116119651;258116120616;965;2,9;2;1;1
258116120616;258116124877;4261;2,9;2;1;1
258116124877;258116125085;208;2,9;2;1;1
258116125085;258116126357;1272;2,9;2;1;1
258116126357;258116128314;1957;2,9;2;1;1
258116128314;258116128389;75;2,9;2;1;1
258116128389;258116130042;1653;2,9;2;1;1
258116130042;258116130191;149;2,9;2;1;1
